Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,YearMonth,DayOfWeek,Hour,Category
530552,22766,PHOTO FRAME CORNICE,8,2010-11-03 13:20:00,2.95,14312,United Kingdom,23.6,2010,11,2010-11,2,13,
530561,84562A,PINK/WHITE RIBBED MELAMINE JUG,2,2010-11-03 13:46:00,7.95,14398,United Kingdom,15.9,2010,11,2010-11,2,13,
530562,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,5,2010-11-03 13:47:00,0.42,16012,United Kingdom,2.1,2010,11,2010-11,2,13,
530571,22242,5 HOOK HANGER MAGIC TOADSTOOL,2,2010-11-03 14:22:00,1.65,15752,United Kingdom,3.3,2010,11,2010-11,2,14,
530571,47594A,CAROUSEL DESIGN WASHBAG,2,2010-11-03 14:22:00,1.95,15752,United Kingdom,3.9,2010,11,2010-11,2,14,
530571,20975,12 PENCILS SMALL TUBE RED RETROSPOT,4,2010-11-03 14:22:00,0.65,15752,United Kingdom,2.6,2010,11,2010-11,2,14,
530571,22418,10 COLOUR SPACEBOY PEN,12,2010-11-03 14:22:00,0.85,15752,United Kingdom,10.2,2010,11,2010-11,2,14,
530571,21033,JUMBO BAG CHARLIE AND LOLA TOYS,2,2010-11-03 14:22:00,2.95,15752,United Kingdom,5.9,2010,11,2010-11,2,14,
530572,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,2010-11-03 14:32:00,3.75,14667,United Kingdom,18.75,2010,11,2010-11,2,14,
530587,22568,FELTCRAFT CUSHION OWL,4,2010-11-03 14:49:00,3.75,15611,United Kingdom,15.0,2010,11,2010-11,2,14,
530589,22620,4 TRADITIONAL SPINNING TOPS,1,2010-11-03 14:55:00,1.25,17126,United Kingdom,1.25,2010,11,2010-11,2,14,
530590,22752,SET 7 BABUSHKA NESTING BOXES,8,2010-11-03 14:57:00,8.5,13319,United Kingdom,68.0,2010,11,2010-11,2,14,
530612,21625,VINTAGE UNION JACK APRON,1,2010-11-03 15:45:00,6.95,16712,United Kingdom,6.95,2010,11,2010-11,2,15,
530615,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,2010-11-03 15:54:00,4.25,16712,United Kingdom,4.25,2010,11,2010-11,2,15,
530631,22594,CHRISTMAS GINGHAM TREE,12,2010-11-03 16:05:00,0.85,16775,United Kingdom,10.2,2010,11,2010-11,2,16,
530656,21906,PHARMACIE FIRST AID TIN,2,2010-11-04 09:59:00,6.75,15888,United Kingdom,13.5,2010,11,2010-11,3,9,
530657,21633,SUNFLOWER DECORATIVE PARASOL,1,2010-11-04 10:13:00,12.75,12933,United Kingdom,12.75,2010,11,2010-11,3,10,
530657,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2010-11-04 10:13:00,9.95,12933,United Kingdom,9.95,2010,11,2010-11,3,10,
530662,22457,NATURAL SLATE HEART CHALKBOARD ,6,2010-11-04 10:42:00,2.95,15255,United Kingdom,17.700000000000003,2010,11,2010-11,3,10,
530663,22692,DOORMAT WELCOME TO OUR HOME,2,2010-11-04 10:43:00,7.95,15255,United Kingdom,15.9,2010,11,2010-11,3,10,
530708,21260,FIRST AID TIN,12,2010-11-04 11:29:00,3.25,14737,United Kingdom,39.0,2010,11,2010-11,3,11,
530708,21192,WHITE BELL HONEYCOMB PAPER ,48,2010-11-04 11:29:00,1.45,14737,United Kingdom,69.6,2010,11,2010-11,3,11,
530708,22600,CHRISTMAS RETROSPOT STAR WOOD,36,2010-11-04 11:29:00,0.85,14737,United Kingdom,30.599999999999998,2010,11,2010-11,3,11,
530742,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,2010-11-04 11:53:00,2.25,14136,United Kingdom,13.5,2010,11,2010-11,3,11,
530742,22809,SET OF 6 T-LIGHTS SANTA,6,2010-11-04 11:53:00,2.95,14136,United Kingdom,17.700000000000003,2010,11,2010-11,3,11,
530750,22113,GREY HEART HOT WATER BOTTLE,1,2010-11-04 11:55:00,3.75,16782,United Kingdom,3.75,2010,11,2010-11,3,11,
530753,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,12,2010-11-04 11:56:00,1.65,12949,United Kingdom,19.799999999999997,2010,11,2010-11,3,11,
530753,79321,CHILLI LIGHTS,12,2010-11-04 11:56:00,4.95,12949,United Kingdom,59.400000000000006,2010,11,2010-11,3,11,
530753,22675,FRENCH KITCHEN SIGN BLUE METAL,12,2010-11-04 11:56:00,1.25,12949,United Kingdom,15.0,2010,11,2010-11,3,11,
530763,22712,CARD DOLLY GIRL ,12,2010-11-04 11:59:00,0.42,15379,United Kingdom,5.04,2010,11,2010-11,3,11,
530780,47590A,BLUE HAPPY BIRTHDAY BUNTING,6,2010-11-04 12:06:00,5.45,12949,United Kingdom,32.7,2010,11,2010-11,3,12,
530785,21244,BLUE POLKADOT PLATE ,8,2010-11-04 12:09:00,1.69,17702,United Kingdom,13.52,2010,11,2010-11,3,12,
530792,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2010-11-04 12:17:00,1.65,15332,Lithuania,19.799999999999997,2010,11,2010-11,3,12,
530793,22417,PACK OF 60 SPACEBOY CAKE CASES,2,2010-11-04 12:18:00,0.55,15910,United Kingdom,1.1,2010,11,2010-11,3,12,
530796,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2010-11-04 12:27:00,1.65,16391,United Kingdom,1.65,2010,11,2010-11,3,12,
530796,21479,WHITE SKULL HOT WATER BOTTLE ,1,2010-11-04 12:27:00,3.75,16391,United Kingdom,3.75,2010,11,2010-11,3,12,
530796,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2010-11-04 12:27:00,2.95,16391,United Kingdom,2.95,2010,11,2010-11,3,12,
530803,72801G,4 BURGUNDY WINE DINNER CANDLES,2,2010-11-04 12:39:00,1.25,16888,United Kingdom,2.5,2010,11,2010-11,3,12,
530803,22632,HAND WARMER RED RETROSPOT,1,2010-11-04 12:39:00,2.1,16888,United Kingdom,2.1,2010,11,2010-11,3,12,
530809,20711,JUMBO BAG TOYS ,1,2010-11-04 13:02:00,1.95,13772,United Kingdom,1.95,2010,11,2010-11,3,13,
530812,22795,SWEETHEART RECIPE BOOK STAND,2,2010-11-04 13:05:00,6.75,15860,United Kingdom,13.5,2010,11,2010-11,3,13,
530818,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2010-11-04 13:14:00,3.75,13772,United Kingdom,7.5,2010,11,2010-11,3,13,
530837,22518,CHILDS GARDEN BRUSH BLUE,1,2010-11-04 13:52:00,2.1,17286,United Kingdom,2.1,2010,11,2010-11,3,13,
530838,21166,COOK WITH WINE METAL SIGN ,12,2010-11-04 14:00:00,1.95,13395,United Kingdom,23.4,2010,11,2010-11,3,14,
530915,22189,CREAM HEART CARD HOLDER,2,2010-11-04 16:10:00,3.95,13660,United Kingdom,7.9,2010,11,2010-11,3,16,
530916,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2010-11-04 16:16:00,2.95,12958,United Kingdom,2.95,2010,11,2010-11,3,16,
530921,22835,HOT WATER BOTTLE I AM SO POORLY,12,2010-11-04 16:36:00,4.65,18259,United Kingdom,55.800000000000004,2010,11,2010-11,3,16,
530925,48184,DOORMAT ENGLISH ROSE ,2,2010-11-04 16:50:00,7.95,16861,United Kingdom,15.9,2010,11,2010-11,3,16,
530936,22696,WICKER WREATH LARGE,12,2010-11-04 17:18:00,1.95,14911,EIRE,23.4,2010,11,2010-11,3,17,
530951,22699,ROSES REGENCY TEACUP AND SAUCER ,3,2010-11-04 18:34:00,2.95,15521,United Kingdom,8.850000000000001,2010,11,2010-11,3,18,
530953,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2010-11-04 18:42:00,7.95,18168,United Kingdom,7.95,2010,11,2010-11,3,18,
530957,21326,AGED GLASS SILVER T-LIGHT HOLDER,36,2010-11-04 18:53:00,0.65,17340,United Kingdom,23.400000000000002,2010,11,2010-11,3,18,
530964,22747,POPPY'S PLAYHOUSE BATHROOM,1,2010-11-04 19:39:00,2.1,13969,United Kingdom,2.1,2010,11,2010-11,3,19,
530964,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-11-04 19:39:00,2.95,13969,United Kingdom,2.95,2010,11,2010-11,3,19,
530966,22846,BREAD BIN DINER STYLE RED ,4,2010-11-05 08:27:00,14.95,12433,Norway,59.8,2010,11,2010-11,4,8,
530970,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",8,2010-11-05 09:35:00,4.95,12477,Germany,39.6,2010,11,2010-11,4,9,
530973,22569,FELTCRAFT CUSHION BUTTERFLY,12,2010-11-05 09:59:00,3.75,14129,United Kingdom,45.0,2010,11,2010-11,4,9,
530998,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,4,2010-11-05 11:17:00,0.85,15034,United Kingdom,3.4,2010,11,2010-11,4,11,
531003,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-11-05 11:34:00,4.25,15584,United Kingdom,4.25,2010,11,2010-11,4,11,
531003,84818,DANISH ROSE PHOTO FRAME,1,2010-11-05 11:34:00,2.55,15584,United Kingdom,2.55,2010,11,2010-11,4,11,
531043,22689,DOORMAT MERRY CHRISTMAS RED ,1,2010-11-05 12:00:00,7.95,13646,United Kingdom,7.95,2010,11,2010-11,4,12,
531114,22583,PACK OF 6 HANDBAG GIFT BOXES,12,2010-11-05 12:42:00,2.55,15513,United Kingdom,30.599999999999998,2010,11,2010-11,4,12,
531115,22435,SET OF 9 HEART SHAPED BALLOONS,1,2010-11-05 12:43:00,1.25,12748,United Kingdom,1.25,2010,11,2010-11,4,12,
531130,22690,DOORMAT HOME SWEET HOME BLUE ,2,2010-11-05 13:42:00,7.95,13615,United Kingdom,15.9,2010,11,2010-11,4,13,
531130,22570,FELTCRAFT CUSHION RABBIT,4,2010-11-05 13:42:00,3.75,13615,United Kingdom,15.0,2010,11,2010-11,4,13,
531130,21815,STAR  T-LIGHT HOLDER ,12,2010-11-05 13:42:00,1.45,13615,United Kingdom,17.4,2010,11,2010-11,4,13,
531130,84968E,SET OF 16 VINTAGE BLACK CUTLERY,1,2010-11-05 13:42:00,12.75,13615,United Kingdom,12.75,2010,11,2010-11,4,13,
531130,22597,CHRISTMAS MUSICAL ZINC HEART ,12,2010-11-05 13:42:00,0.85,13615,United Kingdom,10.2,2010,11,2010-11,4,13,
531132,22779,WOODEN OWLS LIGHT GARLAND ,4,2010-11-05 13:56:00,4.25,12749,United Kingdom,17.0,2010,11,2010-11,4,13,
531227,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,6,2010-11-05 16:42:00,2.55,14825,United Kingdom,15.299999999999999,2010,11,2010-11,4,16,
531243,20767,BLUE PAISLEY JOURNAL ,1,2010-11-07 10:46:00,2.55,16889,United Kingdom,2.55,2010,11,2010-11,6,10,
531245,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2010-11-07 10:53:00,2.1,13259,United Kingdom,2.1,2010,11,2010-11,6,10,
531247,21259,VICTORIAN SEWING BOX SMALL ,4,2010-11-07 10:57:00,5.95,16923,United Kingdom,23.8,2010,11,2010-11,6,10,
531252,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2010-11-07 11:11:00,0.55,16206,United Kingdom,1.6500000000000001,2010,11,2010-11,6,11,
531254,22567,20 DOLLY PEGS RETROSPOT,6,2010-11-07 11:13:00,1.25,18077,United Kingdom,7.5,2010,11,2010-11,6,11,
531262,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2010-11-07 11:45:00,1.95,17068,United Kingdom,1.95,2010,11,2010-11,6,11,
531271,22042,CHRISTMAS CARD SINGING ANGEL,12,2010-11-07 11:52:00,0.42,16401,United Kingdom,5.04,2010,11,2010-11,6,11,
531271,20725,LUNCH BAG RED RETROSPOT,10,2010-11-07 11:52:00,1.65,16401,United Kingdom,16.5,2010,11,2010-11,6,11,
531281,20654,FIRST CLASS LUGGAGE TAG ,3,2010-11-07 11:55:00,1.25,17062,United Kingdom,3.75,2010,11,2010-11,6,11,
531281,21822,GLITTER CHRISTMAS TREE WITH BELLS,6,2010-11-07 11:55:00,1.95,17062,United Kingdom,11.7,2010,11,2010-11,6,11,
531306,22023,EMPIRE BIRTHDAY CARD,12,2010-11-07 12:04:00,0.42,16560,United Kingdom,5.04,2010,11,2010-11,6,12,
531328,21754,HOME BUILDING BLOCK WORD,3,2010-11-07 12:13:00,5.95,13849,United Kingdom,17.85,2010,11,2010-11,6,12,
531332,22939,APRON APPLE DELIGHT,2,2010-11-07 12:28:00,4.95,17372,United Kingdom,9.9,2010,11,2010-11,6,12,
531332,22572,ROCKING HORSE GREEN CHRISTMAS ,4,2010-11-07 12:28:00,0.85,17372,United Kingdom,3.4,2010,11,2010-11,6,12,
531333,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,7,2010-11-07 12:31:00,1.25,17774,United Kingdom,8.75,2010,11,2010-11,6,12,
531335,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2010-11-07 12:36:00,6.35,17931,United Kingdom,6.35,2010,11,2010-11,6,12,
531336,22355,CHARLOTTE BAG SUKI DESIGN,10,2010-11-07 12:37:00,0.85,17160,United Kingdom,8.5,2010,11,2010-11,6,12,
531338,90088,CRYSTAL KEY+LOCK PHONE CHARM,1,2010-11-07 12:47:00,0.85,16928,United Kingdom,0.85,2010,11,2010-11,6,12,
531340,20685,DOORMAT RED RETROSPOT,1,2010-11-07 12:51:00,7.95,14593,United Kingdom,7.95,2010,11,2010-11,6,12,
531350,10120,DOGGY RUBBER,12,2010-11-07 13:31:00,0.21,12748,United Kingdom,2.52,2010,11,2010-11,6,13,
531350,21849,SILVER DIAMANTE PEN IN GIFT BOX,1,2010-11-07 13:31:00,4.95,12748,United Kingdom,4.95,2010,11,2010-11,6,13,
531350,20754,RETROSPOT RED WASHING UP GLOVES,1,2010-11-07 13:31:00,2.1,12748,United Kingdom,2.1,2010,11,2010-11,6,13,
531352,85064,CREAM SWEETHEART LETTER RACK,4,2010-11-07 13:45:00,5.45,13137,United Kingdom,21.8,2010,11,2010-11,6,13,
531352,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,4,2010-11-07 13:45:00,2.95,13137,United Kingdom,11.8,2010,11,2010-11,6,13,
531352,85066,CREAM SWEETHEART MINI CHEST,2,2010-11-07 13:45:00,12.75,13137,United Kingdom,25.5,2010,11,2010-11,6,13,
531353,20772,GARDEN PATH JOURNAL,4,2010-11-07 13:47:00,2.55,15571,United Kingdom,10.2,2010,11,2010-11,6,13,
531353,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2010-11-07 13:47:00,1.65,15571,United Kingdom,1.65,2010,11,2010-11,6,13,
531357,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2010-11-07 14:04:00,2.1,12437,France,12.600000000000001,2010,11,2010-11,6,14,
531359,22494,EMERGENCY FIRST AID TIN ,3,2010-11-07 14:17:00,1.25,13276,United Kingdom,3.75,2010,11,2010-11,6,14,
531365,22574,HEART WOODEN CHRISTMAS DECORATION,5,2010-11-07 14:51:00,0.85,17550,United Kingdom,4.25,2010,11,2010-11,6,14,
531371,20973,12 PENCIL SMALL TUBE WOODLAND,10,2010-11-07 15:31:00,0.65,12867,United Kingdom,6.5,2010,11,2010-11,6,15,
531371,22718,CARD CAT AND TREE ,24,2010-11-07 15:31:00,0.42,12867,United Kingdom,10.08,2010,11,2010-11,6,15,
531372,22551,PLASTERS IN TIN SPACEBOY,12,2010-11-07 15:34:00,1.65,12476,Germany,19.799999999999997,2010,11,2010-11,6,15,
531373,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",3,2010-11-07 15:49:00,0.85,15996,United Kingdom,2.55,2010,11,2010-11,6,15,
531373,85114B,IVORY ENCHANTED FOREST PLACEMAT,2,2010-11-07 15:49:00,1.65,15996,United Kingdom,3.3,2010,11,2010-11,6,15,
531378,22384,LUNCH BAG PINK POLKADOT,10,2010-11-07 15:58:00,1.65,13564,United Kingdom,16.5,2010,11,2010-11,6,15,
531382,22112,CHOCOLATE HOT WATER BOTTLE,1,2010-11-07 16:29:00,4.95,16549,United Kingdom,4.95,2010,11,2010-11,6,16,
531382,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,2010-11-07 16:29:00,0.85,16549,United Kingdom,0.85,2010,11,2010-11,6,16,
531382,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2010-11-07 16:29:00,1.25,16549,United Kingdom,1.25,2010,11,2010-11,6,16,
531395,22956,36 FOIL HEART CAKE CASES,60,2010-11-08 10:07:00,1.85,12435,Denmark,111.0,2010,11,2010-11,0,10,
531419,21622,VINTAGE UNION JACK CUSHION COVER,12,2010-11-08 10:24:00,4.95,17377,United Kingdom,59.400000000000006,2010,11,2010-11,0,10,
531426,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2010-11-08 10:51:00,2.95,12778,Netherlands,17.700000000000003,2010,11,2010-11,0,10,
531433,22555,PLASTERS IN TIN STRONGMAN,12,2010-11-08 11:54:00,1.65,13317,United Kingdom,19.799999999999997,2010,11,2010-11,0,11,
531433,22065,CHRISTMAS PUDDING TRINKET POT ,12,2010-11-08 11:54:00,1.45,13317,United Kingdom,17.4,2010,11,2010-11,0,11,
531435,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2010-11-08 12:06:00,2.55,14688,United Kingdom,2.55,2010,11,2010-11,0,12,
531436,22272,FELTCRAFT DOLL MARIA,2,2010-11-08 12:17:00,2.95,16205,United Kingdom,5.9,2010,11,2010-11,0,12,
531439,21584,RETROSPOT SMALL TUBE MATCHES,1,2010-11-08 12:22:00,1.65,12748,United Kingdom,1.65,2010,11,2010-11,0,12,
531441,84836,ZINC METAL HEART DECORATION,12,2010-11-08 12:30:00,1.25,14927,United Kingdom,15.0,2010,11,2010-11,0,12,
531447,22272,FELTCRAFT DOLL MARIA,2,2010-11-08 12:37:00,2.95,17258,United Kingdom,5.9,2010,11,2010-11,0,12,
531450,22776,SWEETHEART CAKESTAND 3 TIER,4,2010-11-08 12:56:00,9.95,14344,United Kingdom,39.8,2010,11,2010-11,0,12,
531474,22571,ROCKING HORSE RED CHRISTMAS ,96,2010-11-08 14:14:00,0.72,16553,United Kingdom,69.12,2010,11,2010-11,0,14,
531478,21918,SET 12 KIDS COLOUR  CHALK STICKS,10,2010-11-08 14:20:00,0.42,17084,United Kingdom,4.2,2010,11,2010-11,0,14,
531486,85068,CREAM SWEETHEART SHELF + HOOKS,1,2010-11-08 14:53:00,7.95,17043,United Kingdom,7.95,2010,11,2010-11,0,14,
531486,79000,MOROCCAN TEA GLASS,24,2010-11-08 14:53:00,0.85,17043,United Kingdom,20.4,2010,11,2010-11,0,14,
531493,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-11-08 15:12:00,0.95,17984,United Kingdom,0.95,2010,11,2010-11,0,15,
531493,20622,VIPPASSPORT COVER ,2,2010-11-08 15:12:00,2.1,17984,United Kingdom,4.2,2010,11,2010-11,0,15,
531496,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2010-11-08 15:23:00,4.25,13738,United Kingdom,8.5,2010,11,2010-11,0,15,
531496,84849B,FAIRY SOAP SOAP HOLDER,2,2010-11-08 15:23:00,1.69,13738,United Kingdom,3.38,2010,11,2010-11,0,15,
531506,20724,RED RETROSPOT CHARLOTTE BAG,10,2010-11-08 15:34:00,0.85,12472,Germany,8.5,2010,11,2010-11,0,15,
531506,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2010-11-08 15:34:00,1.65,12472,Germany,19.799999999999997,2010,11,2010-11,0,15,
531513,22121,NOEL WOODEN BLOCK LETTERS ,1,2010-11-08 16:31:00,5.95,18098,United Kingdom,5.95,2010,11,2010-11,0,16,
531543,22586,FELTCRAFT HAIRBAND PINK AND BLUE,2,2010-11-08 17:34:00,0.85,13691,United Kingdom,1.7,2010,11,2010-11,0,17,
531550,22451,SILK PURSE BABUSHKA RED,6,2010-11-09 09:13:00,3.35,14114,United Kingdom,20.1,2010,11,2010-11,1,9,
531551,21811,CHRISTMAS HANGING HEART WITH BELL,12,2010-11-09 09:16:00,1.25,15602,United Kingdom,15.0,2010,11,2010-11,1,9,
531560,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2010-11-09 10:08:00,3.75,12748,United Kingdom,3.75,2010,11,2010-11,1,10,
531562,10125,MINI FUNKY DESIGN TAPES,20,2010-11-09 10:13:00,0.85,16170,United Kingdom,17.0,2010,11,2010-11,1,10,
531568,22619,SET OF 6 SOLDIER SKITTLES,4,2010-11-09 10:31:00,3.75,12681,France,15.0,2010,11,2010-11,1,10,
531581,21930,JUMBO STORAGE BAG SKULLS,100,2010-11-09 11:06:00,1.65,14482,United Kingdom,165.0,2010,11,2010-11,1,11,
531581,22470,HEART OF WICKER LARGE,3,2010-11-09 11:06:00,2.95,14482,United Kingdom,8.850000000000001,2010,11,2010-11,1,11,
531586,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,48,2010-11-09 11:11:00,0.85,15159,United Kingdom,40.8,2010,11,2010-11,1,11,
531672,47556B,TEA TIME TEA TOWELS ,2,2010-11-09 11:41:00,2.95,14467,United Kingdom,5.9,2010,11,2010-11,1,11,
531728,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-11-09 12:07:00,1.45,16223,United Kingdom,5.8,2010,11,2010-11,1,12,
531738,22865,HAND WARMER OWL DESIGN,2,2010-11-09 12:39:00,2.1,16960,United Kingdom,4.2,2010,11,2010-11,1,12,
531739,21279,VINTAGE KITCHEN PRINT FRUITS,1,2010-11-09 12:44:00,2.55,17081,United Kingdom,2.55,2010,11,2010-11,1,12,
531745,15056BL,EDWARDIAN PARASOL BLACK,24,2010-11-09 12:58:00,4.95,16684,United Kingdom,118.80000000000001,2010,11,2010-11,1,12,
531745,16161U,WRAP SUKI AND FRIENDS,25,2010-11-09 12:58:00,0.34,16684,United Kingdom,8.5,2010,11,2010-11,1,12,
531745,51014C,"FEATHER PEN,COAL BLACK",24,2010-11-09 12:58:00,0.72,16684,United Kingdom,17.28,2010,11,2010-11,1,12,
531750,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2010-11-09 13:06:00,9.95,15325,United Kingdom,9.95,2010,11,2010-11,1,13,
531753,22712,CARD DOLLY GIRL ,12,2010-11-09 13:14:00,0.42,15325,United Kingdom,5.04,2010,11,2010-11,1,13,
531763,22551,PLASTERS IN TIN SPACEBOY,24,2010-11-09 13:50:00,1.65,17878,United Kingdom,39.599999999999994,2010,11,2010-11,1,13,
531767,46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,2,2010-11-09 14:04:00,1.95,17841,United Kingdom,3.9,2010,11,2010-11,1,14,
531767,22732,3D VINTAGE CHRISTMAS STICKERS ,2,2010-11-09 14:04:00,1.25,17841,United Kingdom,2.5,2010,11,2010-11,1,14,
531767,48194,DOORMAT HEARTS,1,2010-11-09 14:04:00,7.95,17841,United Kingdom,7.95,2010,11,2010-11,1,14,
531768,47559B,TEA TIME OVEN GLOVE,2,2010-11-09 14:06:00,1.25,14170,United Kingdom,2.5,2010,11,2010-11,1,14,
531771,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2010-11-09 14:24:00,0.29,17738,United Kingdom,6.959999999999999,2010,11,2010-11,1,14,
531773,22457,NATURAL SLATE HEART CHALKBOARD ,3,2010-11-09 14:38:00,2.95,15678,United Kingdom,8.850000000000001,2010,11,2010-11,1,14,
531776,22164,STRING OF STARS CARD HOLDER,6,2010-11-09 14:42:00,2.95,14911,EIRE,17.700000000000003,2010,11,2010-11,1,14,
531782,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2010-11-09 14:48:00,1.65,16021,United Kingdom,1.65,2010,11,2010-11,1,14,
531782,21864,UNION JACK FLAG PASSPORT COVER ,1,2010-11-09 14:48:00,2.1,16021,United Kingdom,2.1,2010,11,2010-11,1,14,
531782,22478,BIRDHOUSE GARDEN MARKER ,1,2010-11-09 14:48:00,1.25,16021,United Kingdom,1.25,2010,11,2010-11,1,14,
531782,22589,CARDHOLDER GINGHAM STAR,1,2010-11-09 14:48:00,2.55,16021,United Kingdom,2.55,2010,11,2010-11,1,14,
531792,21400,RED PUDDING SPOON,24,2010-11-09 15:20:00,0.42,14899,United Kingdom,10.08,2010,11,2010-11,1,15,
531792,22831,WHITE BROCANTE SOAP DISH,4,2010-11-09 15:20:00,2.95,14899,United Kingdom,11.8,2010,11,2010-11,1,15,
531792,22894,TABLECLOTH RED APPLES DESIGN ,2,2010-11-09 15:20:00,8.5,14899,United Kingdom,17.0,2010,11,2010-11,1,15,
531792,22897,OVEN MITT APPLES DESIGN,4,2010-11-09 15:20:00,1.45,14899,United Kingdom,5.8,2010,11,2010-11,1,15,
531800,22427,ENAMEL FLOWER JUG CREAM,3,2010-11-09 15:45:00,5.95,15281,United Kingdom,17.85,2010,11,2010-11,1,15,
531804,35965,FOLKART HEART NAPKIN RINGS,2,2010-11-09 16:03:00,2.95,14535,United Kingdom,5.9,2010,11,2010-11,1,16,
531805,22576,SWALLOW WOODEN CHRISTMAS DECORATION,3,2010-11-09 16:08:00,0.85,16011,United Kingdom,2.55,2010,11,2010-11,1,16,
531806,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2010-11-09 16:10:00,0.85,17757,United Kingdom,2.55,2010,11,2010-11,1,16,
531818,20979,36 PENCILS TUBE RED RETROSPOT,1,2010-11-09 17:05:00,1.25,13069,United Kingdom,1.25,2010,11,2010-11,1,17,
531835,84754,S/15 SILVER GLASS BAUBLES IN BAG,24,2010-11-09 19:21:00,1.25,14515,United Kingdom,30.0,2010,11,2010-11,1,19,
531836,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,2010-11-10 08:50:00,2.1,12982,United Kingdom,16.8,2010,11,2010-11,2,8,
531838,22147,FELTCRAFT BUTTERFLY HEARTS,40,2010-11-10 08:57:00,1.25,13777,United Kingdom,50.0,2010,11,2010-11,2,8,
531842,21928,JUMBO BAG SCANDINAVIAN PAISLEY,20,2010-11-10 09:19:00,1.95,17082,United Kingdom,39.0,2010,11,2010-11,2,9,
531851,22747,POPPY'S PLAYHOUSE BATHROOM,6,2010-11-10 09:52:00,2.1,14365,United Kingdom,12.600000000000001,2010,11,2010-11,2,9,
531864,22750,FELTCRAFT PRINCESS LOLA DOLL,8,2010-11-10 11:12:00,3.75,16183,United Kingdom,30.0,2010,11,2010-11,2,11,
531865,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-11-10 11:25:00,0.95,14585,United Kingdom,0.95,2010,11,2010-11,2,11,
531868,20770,ABSTRACT CIRCLE JOURNAL ,1,2010-11-10 11:32:00,2.55,16034,United Kingdom,2.55,2010,11,2010-11,2,11,
531869,21257,VICTORIAN SEWING BOX MEDIUM,2,2010-11-10 11:36:00,7.95,16358,United Kingdom,15.9,2010,11,2010-11,2,11,
531922,22738,RIBBON REEL SNOWY VILLAGE,15,2010-11-10 12:09:00,1.65,17974,United Kingdom,24.75,2010,11,2010-11,2,12,
531922,21986,PACK OF 12 PINK POLKADOT TISSUES,1,2010-11-10 12:09:00,0.29,17974,United Kingdom,0.29,2010,11,2010-11,2,12,
531935,85167B,BLACK GRAND BAROQUE PHOTO FRAME,6,2010-11-10 12:13:00,4.25,15527,United Kingdom,25.5,2010,11,2010-11,2,12,
531945,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-11-10 12:16:00,2.95,12997,United Kingdom,35.400000000000006,2010,11,2010-11,2,12,
531945,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-11-10 12:16:00,1.25,12997,United Kingdom,15.0,2010,11,2010-11,2,12,
531947,22297,HEART IVORY TRELLIS SMALL,1,2010-11-10 12:16:00,1.25,14390,United Kingdom,1.25,2010,11,2010-11,2,12,
